vehicle_slug,vehicle_name,wiki_arcade_br,wiki_realistic_br,wiki_simulator_br,wiki_is_premium,wiki_url,checked_at,notes
us_m1a1_abrams_yt_cup_2019,␙M1A1,,11.7,,False,https://wiki.warthunder.com/unit/us_m1a1_abrams_yt_cup_2019,2026-07-26T13:27:21.955687+00:00,Official War Thunder Wiki RB BR
us_m1a1_aim_abrams,M1A1 AIM,,12.0,,False,https://wiki.warthunder.com/unit/us_m1a1_aim_abrams,2026-07-26T13:27:23.548543+00:00,Official War Thunder Wiki RB BR
us_m1a1_hc_abrams,M1A1 HC,,12.0,,False,https://wiki.warthunder.com/unit/us_m1a1_hc_abrams,2026-07-26T13:27:25.494925+00:00,Official War Thunder Wiki RB BR
us_m1a1_hc_usmc,M1A1 Click-Bait,,12.0,,True,https://wiki.warthunder.com/unit/us_m1a1_hc_usmc,2026-07-26T13:27:27.844736+00:00,Official War Thunder Wiki RB BR
us_m1a1_hc_usmc_sm,◍M1A1 HC,,12.0,,True,https://wiki.warthunder.com/unit/us_m1a1_hc_usmc_sm,2026-07-26T13:27:29.869416+00:00,Official War Thunder Wiki RB BR
us_m1a2_abrams,M1A2 Abrams,,12.0,,False,https://wiki.warthunder.com/unit/us_m1a2_abrams,2026-07-26T13:27:32.250968+00:00,Official War Thunder Wiki RB BR
us_m1a2_sep2_abrams,M1A2 SEP V2,,12.7,,False,https://wiki.warthunder.com/unit/us_m1a2_sep2_abrams,2026-07-26T13:27:34.029600+00:00,Official War Thunder Wiki RB BR
us_m1a2_sep2_abrams_trophy,M1A2 (Trophy-HV),,12.7,,False,https://wiki.warthunder.com/unit/us_m1a2_sep2_abrams_trophy,2026-07-26T13:27:36.110122+00:00,Official War Thunder Wiki RB BR
us_m1a2_sep3_abrams,M1A2 SEPv3,,12.7,,False,https://wiki.warthunder.com/unit/us_m1a2_sep3_abrams,2026-07-26T13:27:38.420591+00:00,Official War Thunder Wiki RB BR
us_m1a2_sep_abrams,M1A2 SEP,,12.7,,False,https://wiki.warthunder.com/unit/us_m1a2_sep_abrams,2026-07-26T13:27:40.614822+00:00,Official War Thunder Wiki RB BR
us_m22_locust,M22,,2.0,,False,https://wiki.warthunder.com/unit/us_m22_locust,2026-07-26T13:27:42.687107+00:00,Official War Thunder Wiki RB BR
us_m247,M247,,9.0,,False,https://wiki.warthunder.com/unit/us_m247,2026-07-26T13:27:44.628137+00:00,Official War Thunder Wiki RB BR
us_m24_chaffee,M24,,4.0,,False,https://wiki.warthunder.com/unit/us_m24_chaffee,2026-07-26T13:27:47.055464+00:00,Official War Thunder Wiki RB BR
us_m24_chaffee_tl,M24 (TL),,4.0,,False,https://wiki.warthunder.com/unit/us_m24_chaffee_tl,2026-07-26T13:27:48.911182+00:00,Official War Thunder Wiki RB BR
us_m26_pershing,M26,,6.7,,False,https://wiki.warthunder.com/unit/us_m26_pershing,2026-07-26T13:27:50.751388+00:00,Official War Thunder Wiki RB BR
us_m26_t99,M26 T99,,6.7,,True,https://wiki.warthunder.com/unit/us_m26_t99,2026-07-26T13:27:52.693538+00:00,Official War Thunder Wiki RB BR
us_m26e1_pershing,M26E1,,6.7,,True,https://wiki.warthunder.com/unit/us_m26e1_pershing,2026-07-26T13:27:54.986068+00:00,Official War Thunder Wiki RB BR
us_m2_medium,M2,,1.3,,False,https://wiki.warthunder.com/unit/us_m2_medium,2026-07-26T13:27:56.919478+00:00,Official War Thunder Wiki RB BR
us_m2a2,M2A2,,1.0,,False,https://wiki.warthunder.com/unit/us_m2a2,2026-07-26T13:27:58.879976+00:00,Official War Thunder Wiki RB BR
us_m2a4,M2A4,,1.0,,False,https://wiki.warthunder.com/unit/us_m2a4,2026-07-26T13:28:00.514698+00:00,Official War Thunder Wiki RB BR
us_m2a4_1st_armor_div,M2A4 (1st Arm.Div.),,1.0,,True,https://wiki.warthunder.com/unit/us_m2a4_1st_armor_div,2026-07-26T13:28:02.692781+00:00,Official War Thunder Wiki RB BR
us_m36,M36 GMC,,5.3,,False,https://wiki.warthunder.com/unit/us_m36,2026-07-26T13:28:04.458889+00:00,Official War Thunder Wiki RB BR
us_m36b2,M36B2,,5.7,,False,https://wiki.warthunder.com/unit/us_m36b2,2026-07-26T13:28:06.068358+00:00,Official War Thunder Wiki RB BR
us_m3_bradley,M3 Bradley,,8.3,,False,https://wiki.warthunder.com/unit/us_m3_bradley,2026-07-26T13:28:08.420221+00:00,Official War Thunder Wiki RB BR
us_m3_lee,M3 Lee,,2.7,,False,https://wiki.warthunder.com/unit/us_m3_lee,2026-07-26T13:28:10.739962+00:00,Official War Thunder Wiki RB BR
us_m3_stuart,M3 Stuart,,2.0,,False,https://wiki.warthunder.com/unit/us_m3_stuart,2026-07-26T13:28:13.074540+00:00,Official War Thunder Wiki RB BR
us_m3a1_stuart,M3A1 Stuart,,2.3,,False,https://wiki.warthunder.com/unit/us_m3a1_stuart,2026-07-26T13:28:14.998359+00:00,Official War Thunder Wiki RB BR
us_m3a1_stuart_usmc,M3A1 (USMC),,2.3,,True,https://wiki.warthunder.com/unit/us_m3a1_stuart_usmc,2026-07-26T13:28:16.517394+00:00,Official War Thunder Wiki RB BR
us_m3a3_bradley,M3A3 Bradley,,9.7,,False,https://wiki.warthunder.com/unit/us_m3a3_bradley,2026-07-26T13:28:18.623705+00:00,Official War Thunder Wiki RB BR
us_m41_walker_bulldog,M41A1,,6.3,,False,https://wiki.warthunder.com/unit/us_m41_walker_bulldog,2026-07-26T13:28:20.673681+00:00,Official War Thunder Wiki RB BR
us_m42_duster,M42,,4.0,,False,https://wiki.warthunder.com/unit/us_m42_duster,2026-07-26T13:28:22.546909+00:00,Official War Thunder Wiki RB BR
us_m44,M44,,4.0,,False,https://wiki.warthunder.com/unit/us_m44,2026-07-26T13:28:24.681484+00:00,Official War Thunder Wiki RB BR
us_m46_patton,M46,,7.0,,False,https://wiki.warthunder.com/unit/us_m46_patton,2026-07-26T13:28:26.790557+00:00,Official War Thunder Wiki RB BR
us_m46_patton_73_armor_bat,"M46 ""Tiger""",,7.0,,True,https://wiki.warthunder.com/unit/us_m46_patton_73_armor_bat,2026-07-26T13:28:28.412671+00:00,Official War Thunder Wiki RB BR
us_m47_patton_II,M47,,7.3,,False,https://wiki.warthunder.com/unit/us_m47_patton_II,2026-07-26T13:28:29.856672+00:00,Official War Thunder Wiki RB BR
us_m48a1_patton_III,M48A1,,7.7,,False,https://wiki.warthunder.com/unit/us_m48a1_patton_III,2026-07-26T13:28:31.294620+00:00,Official War Thunder Wiki RB BR
us_m4_sherman,M4,,3.7,,False,https://wiki.warthunder.com/unit/us_m4_sherman,2026-07-26T13:28:33.006824+00:00,Official War Thunder Wiki RB BR
us_m4_sherman_calliope,Calliope,,4.0,,True,https://wiki.warthunder.com/unit/us_m4_sherman_calliope,2026-07-26T13:28:35.141717+00:00,Official War Thunder Wiki RB BR
us_m4_sherman_promo,M4,,3.7,,False,https://wiki.warthunder.com/unit/us_m4_sherman_promo,2026-07-26T13:28:36.838336+00:00,Official War Thunder Wiki RB BR
us_m4_t26,M4/T26,,6.0,,False,https://wiki.warthunder.com/unit/us_m4_t26,2026-07-26T13:28:38.885829+00:00,Official War Thunder Wiki RB BR
us_m4a1_1942_sherman,M4A1,,3.7,,False,https://wiki.warthunder.com/unit/us_m4a1_1942_sherman,2026-07-26T13:28:41.291819+00:00,Official War Thunder Wiki RB BR
us_m4a1_76w_sherman,M4A1 (76) W,,5.0,,False,https://wiki.warthunder.com/unit/us_m4a1_76w_sherman,2026-07-26T13:28:43.243098+00:00,Official War Thunder Wiki RB BR
us_m4a2_1944_germ,M4 748 (a),,4.0,,True,https://wiki.warthunder.com/unit/us_m4a2_1944_germ,2026-07-26T13:28:47.016734+00:00,Official War Thunder Wiki RB BR
us_m4a2_76w_sherman,M4A2 (76) W,,5.3,,False,https://wiki.warthunder.com/unit/us_m4a2_76w_sherman,2026-07-26T13:28:49.277615+00:00,Official War Thunder Wiki RB BR
us_m4a2_sherman,M4A2,,4.0,,False,https://wiki.warthunder.com/unit/us_m4a2_sherman,2026-07-26T13:28:50.953233+00:00,Official War Thunder Wiki RB BR
us_m4a3_105_sherman,M4A3 (105),,3.0,,False,https://wiki.warthunder.com/unit/us_m4a3_105_sherman,2026-07-26T13:28:52.710945+00:00,Official War Thunder Wiki RB BR
us_m4a3e2_76w_sherman_jumbo,M4A3E2 (76) W,,6.3,,False,https://wiki.warthunder.com/unit/us_m4a3e2_76w_sherman_jumbo,2026-07-26T13:28:54.264156+00:00,Official War Thunder Wiki RB BR
us_m4a3e2_sherman_jumbo,M4A3E2,,5.7,,False,https://wiki.warthunder.com/unit/us_m4a3e2_sherman_jumbo,2026-07-26T13:28:56.715317+00:00,Official War Thunder Wiki RB BR
us_m4a3e2_sherman_jumbo_cobra_king,Cobra King,,5.7,,True,https://wiki.warthunder.com/unit/us_m4a3e2_sherman_jumbo_cobra_king,2026-07-26T13:28:58.699661+00:00,Official War Thunder Wiki RB BR
us_m4a3e8_76w_sherman,M4A3 (76) W,,5.7,,False,https://wiki.warthunder.com/unit/us_m4a3e8_76w_sherman,2026-07-26T13:29:00.692080+00:00,Official War Thunder Wiki RB BR
us_m4a3e8_76w_sherman_kit_3rank,Sherman (Hell),,5.7,,True,https://wiki.warthunder.com/unit/us_m4a3e8_76w_sherman_kit_3rank,2026-07-26T13:29:02.627027+00:00,Official War Thunder Wiki RB BR
us_m4a5_ram_2,M4A5,,3.7,,True,https://wiki.warthunder.com/unit/us_m4a5_ram_2,2026-07-26T13:29:04.868484+00:00,Official War Thunder Wiki RB BR
us_m50_ontos,M50,,6.7,,False,https://wiki.warthunder.com/unit/us_m50_ontos,2026-07-26T13:29:06.941009+00:00,Official War Thunder Wiki RB BR
us_m55,M55,,4.0,,False,https://wiki.warthunder.com/unit/us_m55,2026-07-26T13:29:09.017969+00:00,Official War Thunder Wiki RB BR
us_m551,M551,,8.0,,False,https://wiki.warthunder.com/unit/us_m551,2026-07-26T13:29:10.742728+00:00,Official War Thunder Wiki RB BR
us_m551_76,M551(76),,7.0,,True,https://wiki.warthunder.com/unit/us_m551_76,2026-07-26T13:29:13.245448+00:00,Official War Thunder Wiki RB BR
us_m56_scorpion,M56,,6.7,,False,https://wiki.warthunder.com/unit/us_m56_scorpion,2026-07-26T13:29:15.607727+00:00,Official War Thunder Wiki RB BR
us_m5a1_stuart,M5A1,,2.7,,False,https://wiki.warthunder.com/unit/us_m5a1_stuart,2026-07-26T13:29:17.509138+00:00,Official War Thunder Wiki RB BR
us_m5a1_stuart_canadian_5st_arm,Stuart VI (5th CAD),,2.7,,True,https://wiki.warthunder.com/unit/us_m5a1_stuart_canadian_5st_arm,2026-07-26T13:29:19.882379+00:00,Official War Thunder Wiki RB BR
us_m5a1_stuart_td,M5A1 TD,,2.7,,False,https://wiki.warthunder.com/unit/us_m5a1_stuart_td,2026-07-26T13:29:22.061814+00:00,Official War Thunder Wiki RB BR
us_m60,M60,,8.0,,False,https://wiki.warthunder.com/unit/us_m60,2026-07-26T13:29:23.600982+00:00,Official War Thunder Wiki RB BR
us_m60_120s,120S,,10.3,,False,https://wiki.warthunder.com/unit/us_m60_120s,2026-07-26T13:29:25.827179+00:00,Official War Thunder Wiki RB BR
us_m60a1,M60A1 (AOS),,8.3,,False,https://wiki.warthunder.com/unit/us_m60a1,2026-07-26T13:29:27.956713+00:00,Official War Thunder Wiki RB BR
us_m60a1_rise_mod,M60A1 Predator,,8.7,,True,https://wiki.warthunder.com/unit/us_m60a1_rise_mod,2026-07-26T13:29:30.148869+00:00,Official War Thunder Wiki RB BR
us_m60a1_rise_passive_era,M60A1 RISE (P),,8.7,,False,https://wiki.warthunder.com/unit/us_m60a1_rise_passive_era,2026-07-26T13:29:32.420864+00:00,Official War Thunder Wiki RB BR
us_m60a2,M60A2,,8.3,,False,https://wiki.warthunder.com/unit/us_m60a2,2026-07-26T13:29:34.608917+00:00,Official War Thunder Wiki RB BR
us_m60a3_slep,M60 AMBT,,10.0,,False,https://wiki.warthunder.com/unit/us_m60a3_slep,2026-07-26T13:29:36.704011+00:00,Official War Thunder Wiki RB BR
us_m60a3_tts,M60A3 TTS,,9.0,,False,https://wiki.warthunder.com/unit/us_m60a3_tts,2026-07-26T13:29:38.251203+00:00,Official War Thunder Wiki RB BR
us_m6a1,M6A1,,5.0,,False,https://wiki.warthunder.com/unit/us_m6a1,2026-07-26T13:29:39.919168+00:00,Official War Thunder Wiki RB BR
us_m6a2e1,M6A2E1,,6.7,,True,https://wiki.warthunder.com/unit/us_m6a2e1,2026-07-26T13:29:42.034415+00:00,Official War Thunder Wiki RB BR
us_m728,M728 CEV,,7.0,,True,https://wiki.warthunder.com/unit/us_m728,2026-07-26T13:29:44.060884+00:00,Official War Thunder Wiki RB BR
us_m8_greyhound,M8 LAC,,1.0,,True,https://wiki.warthunder.com/unit/us_m8_greyhound,2026-07-26T13:29:46.432153+00:00,Official War Thunder Wiki RB BR
us_m8_scott,M8 HMC,,1.3,,False,https://wiki.warthunder.com/unit/us_m8_scott,2026-07-26T13:29:48.230199+00:00,Official War Thunder Wiki RB BR
us_m8a1,M8A1 GMC,,2.7,,True,https://wiki.warthunder.com/unit/us_m8a1,2026-07-26T13:29:50.118542+00:00,Official War Thunder Wiki RB BR
us_m901_itv,M901,,8.3,,False,https://wiki.warthunder.com/unit/us_m901_itv,2026-07-26T13:29:51.604597+00:00,Official War Thunder Wiki RB BR
us_magach_3,Magach 3 (ERA),,8.0,,True,https://wiki.warthunder.com/unit/us_magach_3,2026-07-26T13:29:53.733901+00:00,Official War Thunder Wiki RB BR
us_mbt_70,MBT-70,,9.3,,False,https://wiki.warthunder.com/unit/us_mbt_70,2026-07-26T13:29:55.301198+00:00,Official War Thunder Wiki RB BR
us_merkava_mk_1,Merkava Mk.1,,9.3,,False,https://wiki.warthunder.com/unit/us_merkava_mk_1,2026-07-26T13:29:57.272467+00:00,Official War Thunder Wiki RB BR
us_merkava_mk_2b_late,Merkava Mk.2B,,9.7,,False,https://wiki.warthunder.com/unit/us_merkava_mk_2b_late,2026-07-26T13:29:59.539389+00:00,Official War Thunder Wiki RB BR
us_merkava_mk_3d,Merkava Mk.3D,,11.3,,False,https://wiki.warthunder.com/unit/us_merkava_mk_3d,2026-07-26T13:30:01.269681+00:00,Official War Thunder Wiki RB BR
us_mim_72_chaparral,Imp.Chaparral,,9.0,,False,https://wiki.warthunder.com/unit/us_mim_72_chaparral,2026-07-26T13:30:03.605165+00:00,Official War Thunder Wiki RB BR
us_mk1_grant,Grant I,,2.7,,True,https://wiki.warthunder.com/unit/us_mk1_grant,2026-07-26T13:30:05.135887+00:00,Official War Thunder Wiki RB BR
us_nasams_fcs,NASAMS 3 (СОЦ),,12.7,,False,https://wiki.warthunder.com/unit/us_nasams_fcs,2026-07-26T13:30:06.953474+00:00,Official War Thunder Wiki RB BR
us_rdf_lt,RDF/LT,,12.0,,True,https://wiki.warthunder.com/unit/us_rdf_lt,2026-07-26T13:30:09.316243+00:00,Official War Thunder Wiki RB BR
us_skink_aa,Skink,,5.3,,False,https://wiki.warthunder.com/unit/us_skink_aa,2026-07-26T13:30:11.532218+00:00,Official War Thunder Wiki RB BR
us_skink_aa_kit_3rank,Skink (Hell),,5.3,,True,https://wiki.warthunder.com/unit/us_skink_aa_kit_3rank,2026-07-26T13:30:13.205678+00:00,Official War Thunder Wiki RB BR
us_sl_amraam_fcs,CLAWS (СОЦ),,12.3,,False,https://wiki.warthunder.com/unit/us_sl_amraam_fcs,2026-07-26T13:30:14.672243+00:00,Official War Thunder Wiki RB BR
us_stingray,Stingray,,9.3,,False,https://wiki.warthunder.com/unit/us_stingray,2026-07-26T13:30:16.877614+00:00,Official War Thunder Wiki RB BR
us_t114,T114,,7.7,,True,https://wiki.warthunder.com/unit/us_t114,2026-07-26T13:30:18.482741+00:00,Official War Thunder Wiki RB BR
us_t14,T14,,4.7,,True,https://wiki.warthunder.com/unit/us_t14,2026-07-26T13:30:20.917667+00:00,Official War Thunder Wiki RB BR
us_t18_e2,T18E2,,3.3,,True,https://wiki.warthunder.com/unit/us_t18_e2,2026-07-26T13:30:23.257843+00:00,Official War Thunder Wiki RB BR
us_t1e1,T1E1,,5.3,,False,https://wiki.warthunder.com/unit/us_t1e1,2026-07-26T13:30:25.325058+00:00,Official War Thunder Wiki RB BR
us_t1e1_90,T1E1 (90),,5.7,,False,https://wiki.warthunder.com/unit/us_t1e1_90,2026-07-26T13:30:27.128837+00:00,Official War Thunder Wiki RB BR
us_t20,T20,,6.3,,True,https://wiki.warthunder.com/unit/us_t20,2026-07-26T13:30:29.207053+00:00,Official War Thunder Wiki RB BR
us_t25,T25,,6.3,,False,https://wiki.warthunder.com/unit/us_t25,2026-07-26T13:30:30.992450+00:00,Official War Thunder Wiki RB BR
us_t26e4_superpershing,T26E1-1,,6.7,,False,https://wiki.warthunder.com/unit/us_t26e4_superpershing,2026-07-26T13:30:32.598511+00:00,Official War Thunder Wiki RB BR
us_t26e5,T26E5,,6.7,,False,https://wiki.warthunder.com/unit/us_t26e5,2026-07-26T13:30:34.215024+00:00,Official War Thunder Wiki RB BR
us_t28,T28,,6.3,,True,https://wiki.warthunder.com/unit/us_t28,2026-07-26T13:30:36.230498+00:00,Official War Thunder Wiki RB BR
us_t29,T29,,7.0,,True,https://wiki.warthunder.com/unit/us_t29,2026-07-26T13:30:38.250419+00:00,Official War Thunder Wiki RB BR
us_t30,T30,,6.7,,True,https://wiki.warthunder.com/unit/us_t30,2026-07-26T13:30:39.609782+00:00,Official War Thunder Wiki RB BR
us_t32,T32,,7.3,,False,https://wiki.warthunder.com/unit/us_t32,2026-07-26T13:30:41.105568+00:00,Official War Thunder Wiki RB BR
us_t32e1,T32E1,,7.7,,False,https://wiki.warthunder.com/unit/us_t32e1,2026-07-26T13:30:43.264719+00:00,Official War Thunder Wiki RB BR
us_t34,T34,,6.7,,False,https://wiki.warthunder.com/unit/us_t34,2026-07-26T13:30:45.674119+00:00,Official War Thunder Wiki RB BR
us_t54e1,T54E1,,8.0,,True,https://wiki.warthunder.com/unit/us_t54e1,2026-07-26T13:30:47.720229+00:00,Official War Thunder Wiki RB BR
us_t54e2,T54E2,,7.7,,True,https://wiki.warthunder.com/unit/us_t54e2,2026-07-26T13:30:49.188088+00:00,Official War Thunder Wiki RB BR
us_t55e1,T55E1,,4.3,,True,https://wiki.warthunder.com/unit/us_t55e1,2026-07-26T13:30:50.900091+00:00,Official War Thunder Wiki RB BR
us_t58,T58,,8.7,,True,https://wiki.warthunder.com/unit/us_t58,2026-07-26T13:30:52.822011+00:00,Official War Thunder Wiki RB BR
us_t77e1,T77E1,,4.0,,False,https://wiki.warthunder.com/unit/us_t77e1,2026-07-26T13:30:54.859652+00:00,Official War Thunder Wiki RB BR
us_t86,T86,,6.0,,True,https://wiki.warthunder.com/unit/us_t86,2026-07-26T13:30:57.019691+00:00,Official War Thunder Wiki RB BR
us_t92,T92,,7.0,,False,https://wiki.warthunder.com/unit/us_t92,2026-07-26T13:30:58.733655+00:00,Official War Thunder Wiki RB BR
us_t95,T95,,7.0,,False,https://wiki.warthunder.com/unit/us_t95,2026-07-26T13:31:00.851094+00:00,Official War Thunder Wiki RB BR
us_t95e1,T95E1,,8.3,,False,https://wiki.warthunder.com/unit/us_t95e1,2026-07-26T13:31:03.177763+00:00,Official War Thunder Wiki RB BR
us_xm1_chrysler,XM1 (Chrysler),,9.0,,True,https://wiki.warthunder.com/unit/us_xm1_chrysler,2026-07-26T13:31:04.986639+00:00,Official War Thunder Wiki RB BR
us_xm1_gm,XM1 (GM),,9.3,,True,https://wiki.warthunder.com/unit/us_xm1_gm,2026-07-26T13:31:06.605614+00:00,Official War Thunder Wiki RB BR
us_xm246,XM246,,8.7,,False,https://wiki.warthunder.com/unit/us_xm246,2026-07-26T13:31:09.130619+00:00,Official War Thunder Wiki RB BR
us_xm_8,XM8,,9.7,,False,https://wiki.warthunder.com/unit/us_xm_8,2026-07-26T13:31:11.119585+00:00,Official War Thunder Wiki RB BR
us_xm_800t,XM800T,,8.7,,False,https://wiki.warthunder.com/unit/us_xm_800t,2026-07-26T13:31:13.461887+00:00,Official War Thunder Wiki RB BR
us_xm_803,XM803,,9.0,,False,https://wiki.warthunder.com/unit/us_xm_803,2026-07-26T13:31:15.704922+00:00,Official War Thunder Wiki RB BR
us_xm_975_roland,XM975,,10.0,,False,https://wiki.warthunder.com/unit/us_xm_975_roland,2026-07-26T13:31:18.198042+00:00,Official War Thunder Wiki RB BR
ussr_2s1,2S1,,6.0,,False,https://wiki.warthunder.com/unit/ussr_2s1,2026-07-26T13:31:20.681699+00:00,Official War Thunder Wiki RB BR
ussr_2s19_m1,2С19М1,,7.0,,False,https://wiki.warthunder.com/unit/ussr_2s19_m1,2026-07-26T13:31:22.519453+00:00,Official War Thunder Wiki RB BR
ussr_2s19_m2,2С19М2,,7.3,,False,https://wiki.warthunder.com/unit/ussr_2s19_m2,2026-07-26T13:31:24.551924+00:00,Official War Thunder Wiki RB BR
ussr_2s25,2S25,,9.3,,False,https://wiki.warthunder.com/unit/ussr_2s25,2026-07-26T13:31:26.333362+00:00,Official War Thunder Wiki RB BR
ussr_2s25m,2S25M,,10.0,,False,https://wiki.warthunder.com/unit/ussr_2s25m,2026-07-26T13:31:28.786620+00:00,Official War Thunder Wiki RB BR
ussr_2s38,2S38,,10.7,,True,https://wiki.warthunder.com/unit/ussr_2s38,2026-07-26T13:31:30.753369+00:00,Official War Thunder Wiki RB BR
ussr_2s3m,2S3M,,6.3,,False,https://wiki.warthunder.com/unit/ussr_2s3m,2026-07-26T13:31:32.816647+00:00,Official War Thunder Wiki RB BR
ussr_9a33bm3,Оса-АКМ,,10.3,,False,https://wiki.warthunder.com/unit/ussr_9a33bm3,2026-07-26T13:31:35.272221+00:00,Official War Thunder Wiki RB BR
ussr_9a35_m2,Strela-10M2,,10.3,,False,https://wiki.warthunder.com/unit/ussr_9a35_m2,2026-07-26T13:31:36.826898+00:00,Official War Thunder Wiki RB BR
ussr_9p149,Shturm-S,,8.7,,False,https://wiki.warthunder.com/unit/ussr_9p149,2026-07-26T13:31:38.374411+00:00,Official War Thunder Wiki RB BR
ussr_9p157,Khrizantema-S,,9.7,,False,https://wiki.warthunder.com/unit/ussr_9p157,2026-07-26T13:31:40.260462+00:00,Official War Thunder Wiki RB BR
ussr_a_12_mk_2_matilda_2A_F96,MK-II «Matilda»,,3.3,,True,https://wiki.warthunder.com/unit/ussr_a_12_mk_2_matilda_2A_F96,2026-07-26T13:31:42.227556+00:00,Official War Thunder Wiki RB BR
ussr_asu_57,ASU-57,,4.3,,False,https://wiki.warthunder.com/unit/ussr_asu_57,2026-07-26T13:31:43.988111+00:00,Official War Thunder Wiki RB BR
ussr_asu_85,ASU-85,,6.3,,False,https://wiki.warthunder.com/unit/ussr_asu_85,2026-07-26T13:31:46.264324+00:00,Official War Thunder Wiki RB BR
ussr_ba_11,BA-11,,1.3,,True,https://wiki.warthunder.com/unit/ussr_ba_11,2026-07-26T13:31:48.144003+00:00,Official War Thunder Wiki RB BR
ussr_bm_13n,BM-13N,,2.7,,True,https://wiki.warthunder.com/unit/ussr_bm_13n,2026-07-26T13:31:50.074606+00:00,Official War Thunder Wiki RB BR
ussr_bm_31_12,BM-31-12,,4.0,,True,https://wiki.warthunder.com/unit/ussr_bm_31_12,2026-07-26T13:31:51.599165+00:00,Official War Thunder Wiki RB BR
ussr_bm_8_24,BM-8-24,,1.3,,True,https://wiki.warthunder.com/unit/ussr_bm_8_24,2026-07-26T13:31:53.719523+00:00,Official War Thunder Wiki RB BR
ussr_bmd_4,BMD-4,,9.7,,False,https://wiki.warthunder.com/unit/ussr_bmd_4,2026-07-26T13:31:55.387527+00:00,Official War Thunder Wiki RB BR
ussr_bmd_4m,БМД-4M,,9.7,,True,https://wiki.warthunder.com/unit/ussr_bmd_4m,2026-07-26T13:31:57.909422+00:00,Official War Thunder Wiki RB BR
ussr_bmd_4m2,БМД-4M2,,9.7,,False,https://wiki.warthunder.com/unit/ussr_bmd_4m2,2026-07-26T13:31:59.484461+00:00,Official War Thunder Wiki RB BR
ussr_bmp_1,BMP-1,,8.0,,False,https://wiki.warthunder.com/unit/ussr_bmp_1,2026-07-26T13:32:01.352901+00:00,Official War Thunder Wiki RB BR
ussr_bmp_2,BMP-2,,8.7,,False,https://wiki.warthunder.com/unit/ussr_bmp_2,2026-07-26T13:32:03.190318+00:00,Official War Thunder Wiki RB BR
ussr_bmp_2m,BMP-2M,,10.3,,False,https://wiki.warthunder.com/unit/ussr_bmp_2m,2026-07-26T13:32:05.008447+00:00,Official War Thunder Wiki RB BR
ussr_bmp_3,BMP-3,,9.3,,False,https://wiki.warthunder.com/unit/ussr_bmp_3,2026-07-26T13:32:06.830804+00:00,Official War Thunder Wiki RB BR
ussr_bmpt,БМПТ,,11.7,,False,https://wiki.warthunder.com/unit/ussr_bmpt,2026-07-26T13:32:08.444450+00:00,Official War Thunder Wiki RB BR
ussr_bmpt_72,БМПТ-72,,11.7,,True,https://wiki.warthunder.com/unit/ussr_bmpt_72,2026-07-26T13:32:10.111568+00:00,Official War Thunder Wiki RB BR
ussr_bt_5,BT-5,,1.0,,False,https://wiki.warthunder.com/unit/ussr_bt_5,2026-07-26T13:32:12.075077+00:00,Official War Thunder Wiki RB BR
ussr_bt_7_1937,BT-7,,1.3,,False,https://wiki.warthunder.com/unit/ussr_bt_7_1937,2026-07-26T13:32:13.704499+00:00,Official War Thunder Wiki RB BR
ussr_bt_7_1937_td,BT-7 TD,,1.3,,False,https://wiki.warthunder.com/unit/ussr_bt_7_1937_td,2026-07-26T13:32:15.248450+00:00,Official War Thunder Wiki RB BR
ussr_bt_7_m,BT-7M,,2.0,,False,https://wiki.warthunder.com/unit/ussr_bt_7_m,2026-07-26T13:32:16.667447+00:00,Official War Thunder Wiki RB BR
ussr_bt_7a_f32,BT-7A (F-32),,4.0,,True,https://wiki.warthunder.com/unit/ussr_bt_7a_f32,2026-07-26T13:32:18.959997+00:00,Official War Thunder Wiki RB BR
ussr_btr_152a,BTR-152A,,2.7,,False,https://wiki.warthunder.com/unit/ussr_btr_152a,2026-07-26T13:32:21.216377+00:00,Official War Thunder Wiki RB BR
ussr_btr_152d,BTR-152D,,4.0,,False,https://wiki.warthunder.com/unit/ussr_btr_152d,2026-07-26T13:32:23.211154+00:00,Official War Thunder Wiki RB BR
ussr_btr_80a,BTR-80A,,7.3,,False,https://wiki.warthunder.com/unit/ussr_btr_80a,2026-07-26T13:32:25.349006+00:00,Official War Thunder Wiki RB BR
ussr_btr_82at,БТР-82АТ,,9.0,,False,https://wiki.warthunder.com/unit/ussr_btr_82at,2026-07-26T13:32:27.199098+00:00,Official War Thunder Wiki RB BR
ussr_btr_zd,BTR-ZD,,6.0,,False,https://wiki.warthunder.com/unit/ussr_btr_zd,2026-07-26T13:32:29.599641+00:00,Official War Thunder Wiki RB BR
ussr_buk_m3_fcs,"9К317М ""БУК-М3"" (СОЦ)",,12.7,,False,https://wiki.warthunder.com/unit/ussr_buk_m3_fcs,2026-07-26T13:32:31.855250+00:00,Official War Thunder Wiki RB BR
ussr_garford_putilov,Гарфордъ,,1.0,,False,https://wiki.warthunder.com/unit/ussr_garford_putilov,2026-07-26T13:32:33.624357+00:00,Official War Thunder Wiki RB BR
ussr_gaz_4m,GAZ-AAA (4M),,1.0,,False,https://wiki.warthunder.com/unit/ussr_gaz_4m,2026-07-26T13:32:35.322540+00:00,Official War Thunder Wiki RB BR
ussr_gaz_dshk,GAZ-AAA (DShK),,1.0,,False,https://wiki.warthunder.com/unit/ussr_gaz_dshk,2026-07-26T13:32:37.260914+00:00,Official War Thunder Wiki RB BR
